status,ipAddress,host,request,userAgent,countryCode,sizeBytes,durationSecs,timestamp
200,114.10.39.64,smknurulhidayah.my.id,"POST /ajax/students HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,713,32.176,2026-08-21T08:05:58.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"GET /data-siswa HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,16847,71.832,2026-08-21T08:05:56.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"POST /ajax/students HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,713,50.923,2026-08-21T08:05:47.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"POST /ajax/students/update HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,56,72.998,2026-08-21T08:05:47.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"POST /ajax/shared/classes HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,21,32.184,2026-08-21T08:05:20.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"GET /js/page-scripts/data-siswa.js?v=1787188589 HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,40286,17.192,2026-08-21T08:05:18.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"GET /data-siswa HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,16847,106.54,2026-08-21T08:05:17.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"GET /data-user HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,20616,91.677,2026-08-21T08:05:14.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"GET /notifications/send HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,21727,98.378,2026-08-21T08:05:02.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"GET /settings/general HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,26327,76.403,2026-08-21T08:04:34.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"POST /ajax/attendance/dashboard-summary HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,145,72.893,2026-08-21T08:04:10.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"POST /ajax/shared/classes HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,21,40.381,2026-08-21T08:04:10.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"GET /js/page-scripts/dashboard-admin.js?v=1787187499 HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,34167,10.912,2026-08-21T08:04:08.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"GET /dashboard HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,17950,216.783,2026-08-21T08:04:06.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"POST /login HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,89,399.513,2026-08-21T08:04:05.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"GET /login HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,19065,64.749,2026-08-21T08:03:28.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"GET /images/logo-smk.png HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,466822,283.655,2026-08-21T08:03:03.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"GET /images/cards/art-02.png HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,38426,1.992,2026-08-21T08:02:59.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"GET /images/cards/art-05.png HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,32491,5.673,2026-08-21T08:02:59.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"GET /storage/settings/2LsOpj5WNEc7p9mko4jZPs0vXN25nyBejX14XcDw.jpg HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,385948,295.058,2026-08-21T08:02:58.000000Z
200,114.10.39.64,smknurulhidayah.my.id,"GET /storage/settings/jPDsKD3RTPYAFERt0oVTFuWgQSUVwUUbvxyM6AIF.jpg HTTP/1.1","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  VivoBrowser/16.3.1.0 Chrome/131.0.6778.200 Safari/537.36",ID,36557,50.946,2026-08-21T08:02:58.000000Z
200,95.70.252.148,smknurulhidayah.my.id,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",TR,6733,998.278,2026-08-21T07:06:11.000000Z
301,34.182.128.162,smknurulhidayah.my.id,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64)",US,795,0.252,2026-08-21T06:47:10.000000Z
304,216.73.216.241,smknurulhidayah.my.id,"GET /robots.txt HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)",US,0,4.153,2026-08-21T06:41:48.000000Z
200,34.116.229.218,smknurulhidayah.my.id,"GET /storage/settings/2LsOpj5WNEc7p9mko4jZPs0vXN25nyBejX14XcDw.jpg HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,385948,251.646,2026-08-21T06:13:55.000000Z
200,34.116.229.218,smknurulhidayah.my.id,"GET /images/cards/art-02.png HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,38426,1.43,2026-08-21T06:13:55.000000Z
200,34.116.229.218,smknurulhidayah.my.id,"GET /images/cards/art-03.png HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,30895,0.217,2026-08-21T06:13:55.000000Z
200,34.116.229.218,smknurulhidayah.my.id,"GET /images/cards/art-01.png HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,35959,0.196,2026-08-21T06:13:55.000000Z
200,34.116.229.218,smknurulhidayah.my.id,"GET /images/cards/art-04.png HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,37010,1.487,2026-08-21T06:13:55.000000Z
200,34.116.229.218,smknurulhidayah.my.id,"GET /storage/settings/jPDsKD3RTPYAFERt0oVTFuWgQSUVwUUbvxyM6AIF.jpg HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,36557,20.191,2026-08-21T06:13:53.000000Z
200,34.116.229.218,smknurulhidayah.my.id,"GET /build/assets/app-C3AnHPoK.js HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,30481,2.725,2026-08-21T06:13:53.000000Z
200,34.116.229.218,smknurulhidayah.my.id,"GET /build/assets/app-Dl2QrMXm.css HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,12686,0.239,2026-08-21T06:13:53.000000Z
200,34.116.229.218,smknurulhidayah.my.id,"GET / HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,8268,34.92,2026-08-21T06:13:52.000000Z
200,34.116.211.8,smknurulhidayah.my.id,"GET /images/cards/art-03.png HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,30895,2.233,2026-08-21T06:13:46.000000Z
200,34.116.211.8,smknurulhidayah.my.id,"GET /images/cards/art-04.png HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,37010,1.919,2026-08-21T06:13:46.000000Z
200,34.116.211.8,smknurulhidayah.my.id,"GET /images/cards/art-05.png HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,32491,2.469,2026-08-21T06:13:46.000000Z
200,34.116.211.8,smknurulhidayah.my.id,"GET /images/cards/art-02.png HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,38426,1.935,2026-08-21T06:13:46.000000Z
200,34.116.211.8,smknurulhidayah.my.id,"GET /images/cards/art-01.png HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,35959,2.373,2026-08-21T06:13:46.000000Z
200,34.116.211.8,smknurulhidayah.my.id,"GET /storage/settings/2LsOpj5WNEc7p9mko4jZPs0vXN25nyBejX14XcDw.jpg HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,385948,34.083,2026-08-21T06:13:46.000000Z
200,34.116.211.8,smknurulhidayah.my.id,"GET /storage/settings/jPDsKD3RTPYAFERt0oVTFuWgQSUVwUUbvxyM6AIF.jpg HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,36557,27.927,2026-08-21T06:13:44.000000Z
200,34.116.211.8,smknurulhidayah.my.id,"GET /build/assets/app-C3AnHPoK.js HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,30481,10.612,2026-08-21T06:13:44.000000Z
301,34.116.211.8,smknurulhidayah.my.id,"GET / HTTP/1.1","Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",PL,795,1.89,2026-08-21T06:13:40.000000Z
301,180.153.236.139,www.smknurulhidayah.my.id,"GET / HTTP/1.1","User-Agent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0; 360Spider",CN,795,1.393,2026-08-21T05:39:10.000000Z
304,216.73.216.241,smknurulhidayah.my.id,"GET /robots.txt HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)",US,0,2.676,2026-08-21T04:32:53.000000Z
200,37.27.130.10,smknurulhidayah.my.id,"GET /robots.txt HTTP/1.1","Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)",FI,24,4.691,2026-08-21T04:31:09.000000Z
404,34.78.49.210,smknurulhidayah.my.id,"GET /cmd_sco HTTP/1.1","Python/3.10 aiohttp/3.13.0",BE,2416,35.879,2026-08-21T03:06:18.000000Z
200,85.209.218.86,smknurulhidayah.my.id,"GET /images/logo-smk.png HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",NL,466822,223.906,2026-08-21T03:06:11.000000Z
200,193.42.59.18,smknurulhidayah.my.id,"GET /storage/settings/2LsOpj5WNEc7p9mko4jZPs0vXN25nyBejX14XcDw.jpg HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",GB,385948,214.109,2026-08-21T03:05:58.000000Z
200,193.42.59.18,smknurulhidayah.my.id,"GET /images/cards/art-01.png HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",GB,35959,1.672,2026-08-21T03:05:58.000000Z
200,193.42.59.18,smknurulhidayah.my.id,"GET /images/cards/art-02.png HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",GB,38426,1.945,2026-08-21T03:05:58.000000Z
200,193.42.59.18,smknurulhidayah.my.id,"GET /images/cards/art-04.png HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",GB,37010,2.301,2026-08-21T03:05:58.000000Z
200,193.42.59.18,smknurulhidayah.my.id,"GET /images/cards/art-03.png HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",GB,30895,2.45,2026-08-21T03:05:58.000000Z
200,193.42.59.18,smknurulhidayah.my.id,"GET /images/cards/art-05.png HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",GB,32491,3.952,2026-08-21T03:05:58.000000Z
200,2a02:4780:b:b::2,smknurulhidayah.my.id,"GET / HTTP/1.1",Go-http-client/2.0,US,6733,556.316,2026-08-21T02:54:38.000000Z
404,216.73.216.241,smknurulhidayah.my.id,"GET /sitemap.xml HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)",US,2416,773.996,2026-08-21T02:43:42.000000Z
304,216.73.216.241,smknurulhidayah.my.id,"GET /robots.txt HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)",US,0,4.226,2026-08-21T02:43:41.000000Z
200,98.80.16.166,smknurulhidayah.my.id,"GET /robots.txt HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5 (Gort)",US,24,6.917,2026-08-21T02:12:10.000000Z
200,136.115.222.216,smknurulhidayah.my.id,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36",US,6733,516.597,2026-08-21T01:08:03.000000Z
301,136.115.222.216,smknurulhidayah.my.id,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36",US,795,1.012,2026-08-21T01:08:02.000000Z
404,216.73.216.241,smknurulhidayah.my.id,"GET /sitemap.xml HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)",US,2416,857.499,2026-08-21T00:51:43.000000Z
304,216.73.216.241,smknurulhidayah.my.id,"GET /robots.txt HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)",US,0,5.49,2026-08-21T00:51:39.000000Z
404,172.69.224.147,smknurulhidayah.my.id,"GET /products.json?limit=250 HTTP/1.1","Mozilla/5.0 (compatible; NewStoreRadar/1.0)",GB,2416,1043.712,2026-08-20T23:56:29.000000Z
404,216.73.216.241,smknurulhidayah.my.id,"GET /sitemap.xml HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)",US,2416,792.234,2026-08-20T22:38:06.000000Z
404,2a02:c207:2345:2647::1,smknurulhidayah.my.id,"GET /config.json HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",FR,2156,47.66,2026-08-20T21:25:57.000000Z
403,2a02:4780:40:9::2,smknurulhidayah.my.id,"GET /.env HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0",DE,787,5.522,2026-08-20T21:25:56.000000Z
200,2a02:c207:2345:2647::1,smknurulhidayah.my.id,"GET / HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",FR,6733,805.818,2026-08-20T21:25:56.000000Z
404,216.73.216.241,smknurulhidayah.my.id,"GET /sitemap.xml HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)",US,2416,614.171,2026-08-20T20:44:52.000000Z
304,216.73.216.241,smknurulhidayah.my.id,"GET /robots.txt HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)",US,0,4.517,2026-08-20T20:44:51.000000Z
301,171.217.24.55,smknurulhidayah.my.id,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",CN,795,1.193,2026-08-20T20:15:28.000000Z
301,171.217.24.55,smknurulhidayah.my.id,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",CN,795,1.462,2026-08-20T20:15:24.000000Z
404,34.76.117.34,smknurulhidayah.my.id,"GET /cmd_sco HTTP/1.1","Python/3.10 aiohttp/3.13.0",BE,2416,55.444,2026-08-20T19:27:42.000000Z
200,45.159.11.22,smknurulhidayah.my.id,"GET /images/logo-smk.png HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",NL,466822,6.03,2026-08-20T19:27:34.000000Z
200,58.97.247.180,smknurulhidayah.my.id,"GET /login HTTP/1.1","Python/3.10 aiohttp/3.13.0",FR,19068,62.577,2026-08-20T19:27:21.000000Z
200,206.204.10.36,smknurulhidayah.my.id,"GET /images/cards/art-03.png HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",US,30895,3.184,2026-08-20T19:27:11.000000Z
200,206.204.10.36,smknurulhidayah.my.id,"GET /images/cards/art-01.png HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",US,35959,4.122,2026-08-20T19:27:11.000000Z
200,206.204.10.36,smknurulhidayah.my.id,"GET /images/cards/art-02.png HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",US,38426,2.878,2026-08-20T19:27:11.000000Z
200,206.204.10.36,smknurulhidayah.my.id,"GET /storage/settings/2LsOpj5WNEc7p9mko4jZPs0vXN25nyBejX14XcDw.jpg HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",US,385948,22.775,2026-08-20T19:27:11.000000Z
200,206.204.10.36,smknurulhidayah.my.id,"GET /storage/settings/jPDsKD3RTPYAFERt0oVTFuWgQSUVwUUbvxyM6AIF.jpg HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",US,36557,36.206,2026-08-20T19:27:11.000000Z
200,206.204.10.36,smknurulhidayah.my.id,"GET /build/assets/app-Dl2QrMXm.css HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",US,12686,11.688,2026-08-20T19:27:11.000000Z
200,206.204.10.36,smknurulhidayah.my.id,"GET /build/assets/app-C3AnHPoK.js HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",US,30481,9.145,2026-08-20T19:27:11.000000Z
200,206.204.10.36,smknurulhidayah.my.id,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",US,8268,750.414,2026-08-20T19:27:10.000000Z
404,216.73.216.241,smknurulhidayah.my.id,"GET /sitemap.xml HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)",US,2416,831.756,2026-08-20T18:46:45.000000Z
304,216.73.216.241,smknurulhidayah.my.id,"GET /robots.txt HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)",US,0,6.293,2026-08-20T18:46:39.000000Z
200,45.66.150.10,smknurulhidayah.my.id,"GET / HTTP/1.1",python-requests/2.34.2,US,6732,656.663,2026-08-20T16:51:27.000000Z
404,216.73.216.241,smknurulhidayah.my.id,"GET /sitemap.xml HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)",US,2416,656.426,2026-08-20T16:41:11.000000Z
304,216.73.216.241,smknurulhidayah.my.id,"GET /robots.txt HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)",US,0,4.204,2026-08-20T16:41:10.000000Z
200,93.158.91.40,smknurulhidayah.my.id,"GET /login HTTP/1.1","Mozilla/5.0 (Linux; U; Android 13; sk-sk; Xiaomi 11T Pro Build/TKQ1.220829.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/112.0.5615.136 Mobile Safari/537.36 XiaoMi/MiuiBrowser/14.4.0-g",SE,14259,37.273,2026-08-20T15:16:03.000000Z
302,178.73.242.130,smknurulhidayah.my.id,"GET /persuratan HTTP/1.1","Mozilla/5.0 (Linux; U; Android 13; sk-sk; Xiaomi 11T Pro Build/TKQ1.220829.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/112.0.5615.136 Mobile Safari/537.36 XiaoMi/MiuiBrowser/14.4.0-g",SE,207,22.905,2026-08-20T15:16:02.000000Z
200,185.129.67.172,smknurulhidayah.my.id,"GET /login HTTP/1.1","Mozilla/5.0 (Linux; U; Android 13; sk-sk; Xiaomi 11T Pro Build/TKQ1.220829.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/112.0.5615.136 Mobile Safari/537.36 XiaoMi/MiuiBrowser/14.4.0-g",SE,14258,47.324,2026-08-20T15:16:02.000000Z
302,178.73.234.247,smknurulhidayah.my.id,"GET /keuangan/pembayaran HTTP/1.1","Mozilla/5.0 (Linux; U; Android 13; sk-sk; Xiaomi 11T Pro Build/TKQ1.220829.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/112.0.5615.136 Mobile Safari/537.36 XiaoMi/MiuiBrowser/14.4.0-g",SE,207,47.487,2026-08-20T15:16:00.000000Z
